"Land_system_names","Land_use","lon","lat","Landform_sha","F.eve","BIO1_Annual_Mean_Temperature","BIO10_Mean_Temperature_Warmest_Quarter","BIO11_Mean_Temperature_Coldest_Quarter","BIO12_Annual_Precipitation","BIO13_Precipitation_Wettest_Month","BIO14_Precipitation_Driest_Month","BIO15_Precipitation_Seasonality","BIO16_Precipitation_Wettest_Quarter","BIO17_Precipitation_Driest_Quarter","BIO18_Precipitation_Warmest_Quarter","BIO19_Precipitation_Coldest_Quarter","BIO2_Mean_Diurnal_Range","BIO3_Isothermality","BIO4_Temperature_Seasonality","BIO5_Max_Temperature_Warmest_Month","BIO6_Min_Temperature_Coldest_Month","BIO7_Temperature_Annual_Range","BIO8_Mean_Temperature_Wettest_Quarter","BIO9_Mean_Temperature_Driest_Quarter","Top_Rao","Cec_Rao","Clay_Rao","N_Rao","pH_Rao","Sand_Rao","Silt_Rao","Soc_Rao","Hyd_feat_Sha","TWI_Rao","C.hull","F.eDep","F.eRDC","F.rich","F.disp","F.div","F.dist","F.nMST","F.rao","Sp.rich","intensity_bi","intensity_ord","intensity_bi_N","intensity_ord_N"
"forest/shrubs and cropland mosaics",71,5027284,3029465,0.0744660055615522,-0.272427083785473,-0.0186796177604032,0.164329350587623,-0.254290585582375,-0.7627477157616,-0.645780869194658,-0.714899240318732,0.711907974493467,-0.562679530218468,-0.754886753854824,0.030341905042484,-1.32163251903702,0.214593889459183,-0.292143151099942,0.702485935919251,0.143427362759614,-0.280939181643831,0.583504079258829,0.94211302787247,-0.706562221491792,-0.367961602642673,0.315148260607378,1.55443719666223,0.0116633751946653,1.35236359170178,1.36214330392067,3.97330625461367,-0.703071716194899,0.659689471808133,-1.49356483068208,-1.00606270090795,0.889501023304865,1.14387944547531,-1.64684875720077,-1.36918072903526,-1.40352941696216,-1.19387724789521,0.487626063026044,-1.48684360316028,-1.73923592082648,"low","low","0","2"
"high-intensity forest",43,4752284,3025465,0.279792752930221,-0.829919104458413,0.116097472162724,0.296849051221374,-0.0857980130210587,-1.11215568108082,-1.07187225755048,-0.702656329236297,-0.230935347623222,-1.15680378981026,-0.76126641030435,-0.399243762302198,-1.11779161715891,-0.0711660506759384,-0.479693952317868,0.576223059055967,0.332918372787113,-0.0157815517565233,0.396797261017687,1.38008523296504,-0.164099738015508,-1.11535992727766,-0.54310428264594,-1.18250549496706,-0.54711849469059,0.431839520785741,-0.0811822446530824,-0.275558377957617,-0.694991273950238,1.3795158144482,0.893717103541774,0.887237982768617,0.290461027672053,0.225316108826943,0.464266911862925,0.0304881002371836,-1.18999098342089,0.442662764559909,-0.735128193256327,0.120039357851709,-0.304494338765058,"high","high","1","4"
"wetland",12,4838284,3019465,0.737619341131031,0.766443820311327,-1.04981004001296,-1.33205890564891,-0.7239294209751,-0.114457466360307,-0.0293117356476933,-0.0665594814567159,0.0633146193139794,-0.0301522100462085,-0.0900325077746293,0.447643242193913,-0.435560394070504,-0.477101854035314,-0.158459682756358,-0.469677978584582,-1.30108316610021,-0.65046717945103,-0.479012337897738,-0.235349556506988,-0.746033782908999,0.572881585842011,0.164174368509247,-0.198158072710515,-0.954102838283254,0.505510637741346,-1.17156787650564,-0.804772356448674,-0.51663928542967,0.411360337653361,-1.84708901741752,-0.245814248931979,1.03817198192414,0.979757664489067,-0.121697861524882,-0.198805597419742,1.83946979082628,0.731855163061316,1.10202282605799,-0.583161591871274,-1.58543888884612,"low","none","0","1"
"medium-intensity forest",42,4838284,3018465,0.523616770071514,0.553079867365343,-0.933307778480357,-1.15439437843503,-0.679926100376928,-0.129427058149852,-0.0509812703944672,-0.0776634949749621,0.0545090456766119,-0.0472905362634946,-0.105316256450095,0.434760620793538,-0.444128875969924,-0.459944776438059,-0.255961976801621,-0.311400614071604,-1.13225609501333,-0.592200929458894,-0.377517951883448,-0.0591545438263226,-0.690331893956853,0.492247042617745,0.325385395929547,-0.260760374436755,-1.05966822272267,0.0898009929949774,-1.45168374595826,-1.16841356225889,-0.937657292413365,0.00667687176912425,-1.79618912280421,-1.19684931229669,-0.426178412166932,-0.148580455275584,-0.422629150994948,-0.694336255035261,1.34250401805969,-0.848723479479036,0.562153321679813,-0.706640538252314,-0.34628098170448,"low","medium","1","3"
"medium-intensity forest",42,4841284,3015465,0.724238619573534,0.156687121407174,-0.553493762135298,-0.56853328576731,-0.537808145593715,-0.43467634931836,-0.382047209126538,-0.338899589778131,0.102252983145166,-0.349683837480012,-0.360081493501398,0.207456135851904,-0.746702367763326,-0.45450310203461,-0.576599757735929,0.218089473256046,-0.576911925760257,-0.39668794502998,-0.0494702654850035,0.521860722814,-0.502588103521335,0.021785503484621,-1.30824004088816,0.167429339042048,-0.474179484215498,-0.165106838142992,-0.406154241252293,-0.625132724076479,-0.7710730799758,-0.875969382458939,-0.388323782565443,-0.365757904051129,-1.34150659950425,-1.17557718655605,-0.273089448689051,-1.01073278215037,-1.60657235124819,-1.07848692376495,0.0265106036357834,-0.915548818307068,0.347396687644089,"low","medium","1","3"
"wetland",12,4727284,3013465,-2.45538112768199,0.0815750126427998,0.213494950492974,0.405255756042919,0.00313058884847511,-1.25752733102333,-1.0243366198771,-0.839630976119084,0.401647518319989,-1.16424199213602,-0.901678645225126,-0.404834946834875,-1.47315576667227,-0.013174984605835,-0.366942515488628,0.548348729885751,0.446624321931947,0.0765888911058734,0.385199977774655,1.48759527467251,-0.112905995356237,-1.51852943392294,-0.821401840841109,0.00419736876032097,-0.606075990060703,1.81777558826058,-0.303919969003031,-0.833210650096582,0.237934548282728,1.81425699841569,1.46707100891033,-0.000826270595297178,0.166727474024375,0.75847493262633,0.133928092400077,-1.38486897790858,0.164706569687027,0.202743809231713,-0.937391042466477,-1.54205511654076,-1.46420747037488,"low","none","0","1"
"high-intensity forest",43,4595284,3010465,0.144679590495322,-0.771645530195998,-0.0115724865904935,0.0995136005576387,-0.0989292445744084,-1.29631127176927,-1.00441711308309,-1.02453097981613,0.996656993200776,-1.01846559171154,-1.06848358906943,-0.295257024698944,-1.83105047174164,0.102806594490589,-0.0673818265324782,0.326650105450378,0.206658416352595,0.0291450006128773,0.187705252994008,1.18438200071438,-0.619221454012523,-0.732727953655696,-0.646044849057221,-0.873263435841052,0.522271351420433,-1.07178604840776,-1.28646844897725,-0.671815610348427,-1.06955147882501,0.730576767026169,-0.0264674800649736,0.506682727722005,0.0778599078923383,0.494282382642683,0.781662910413366,-0.558891704365115,-0.857093825659615,0.682151284895494,-0.67463480191579,-0.469157953770993,0.191298393072654,"high","high","1","4"
"medium-intensity forest",42,4984284,3008465,0.467112387222242,-2.55939133937248,-0.131285362789901,0.0107836534980422,-0.330914369146031,-0.331783831265408,-0.0698498617610456,-0.435406339678659,0.711850383798408,-0.101453074889904,-0.464836154320879,0.371787282084896,-0.925636746700302,-0.013174984605835,-0.405387793506141,0.620742759189855,-0.0505855043580638,-0.328035544944251,0.436980567341327,0.781794521020061,-0.625319501403442,0.406537112588078,-0.575294251759505,0.311382295101035,0.628805522183338,0.52707637613595,0.803732881569346,1.78348185190159,0.215192207302504,0.691360464819239,0.312521592769228,-0.689023337874073,1.90385245578867,1.19849098619182,0.017334342941168,0.689302054198993,-0.0803584777047147,2.15885735501256,-0.109069715019931,0.303962423652581,-1.3924551834498,"low","medium","1","3"
"high-intensity forest",43,4615284,3002465,0.86179818933227,-0.0421069618649587,0.088489001079613,0.245010539980654,-0.0595480053486226,-1.36314852156734,-1.04998367346888,-1.0567712690542,1.13208240839258,-1.05889622475711,-1.10733404603947,-0.325648121933294,-1.90342844317131,0.0448158049423769,-0.209428900977685,0.44945383935504,0.319373867326366,0.0449596559138911,0.290209657609195,1.32867549299815,-0.597082177690954,-0.662820907738091,-0.381977455062651,-0.38148561083488,-0.0986447909212259,1.78657973992975,-0.405187232020113,-0.0343592008162941,-0.0737695098980312,1.00424331846858,1.21291440582906,-0.536449708667028,0.0122148344149201,0.541073514308444,-0.0335467250120532,2.00702142443996,0.623145471810722,0.0626423843481367,-0.31774884930241,1.60085149910167,-0.367871193651814,"high","high","1","4"
"high-intensity forest",43,4965284,3002465,0.603374982275058,-0.724769782532462,-0.187476506884951,-0.0859786287199831,-0.347671019209195,-0.127880898431301,0.0640049543662138,-0.241666117784041,0.572551751733394,0.0640243798140486,-0.285015242490725,0.501683471935055,-0.690066344207949,-0.12915684022415,-0.495399938855871,0.526382080394208,-0.141787091989202,-0.311282750977891,0.309576594053582,0.685832801837476,-0.647162283949378,0.419204207084923,-0.410393594560318,-0.0300095857172466,0.54537975308003,0.996297191608736,0.765006073870773,1.89034297043274,-0.39754858596164,0.404809503584736,0.407440056994524,-0.721825379793545,2.49152593911215,1.18001301543746,-2.18216114325121,-0.77883577675005,1.80140476946703,-0.39164559384131,1.20989837511865,-1.21514818406463,-2.13779354248777,"high","high","1","4"
"low-intensity grassland",51,5150284,2998465,0.564459011982477,0.951786242679738,-0.111385473170743,0.121718128057133,-0.394207583514457,-0.771577183205357,-0.564905343809658,-0.664050670826157,0.830199270214918,-0.522909526896587,-0.790911275188329,0.0437814840888774,-1.33081982686838,-0.156015688564076,-0.750989126365083,0.905703046780511,0.0746426325092869,-0.351541308444123,0.612673870393708,0.908472690853163,-0.645341274051185,-0.345444815517515,-0.280419957950292,-0.314827536997918,-0.895833811903441,1.30919480835305,-0.854143893345358,0.0543250642094919,-0.782552521117295,0.888041526139264,1.11477591281527,-0.105786960275807,-1.98968448955749,-2.865999254528,-0.286639033533809,-0.723757065611242,-0.555130798035286,-1.14338825630284,0.92420976970913,-0.516342025656947,1.68108527114048,"low","low","0","2"
"medium intensity settlement",22,4395284,2996465,0.297709147560891,1.14133262133424,0.0968434912357188,0.168367558901432,0.0116231165756548,-0.565010183265719,-0.884650743538384,-0.205546296927718,-1.4053984084709,-0.951009670120871,-0.27737603284242,-0.289068428454698,-0.390403334508818,-0.174282172010541,-0.216491991667734,0.200964792131887,0.247799537728,0.191499811186582,-0.0105266718800372,0.915604539164101,-0.151593108060914,-0.111899530146943,-0.121682712045658,1.63793805707679,-0.647255317247393,1.601822511819,1.6663020086168,1.57397971477692,-0.0082653882770512,0.801960814848601,0.757247051947134,-0.290310715145268,-1.60488162669617,-1.81721376285661,-0.281724393312825,-0.48817475066247,-1.18105795423658,-0.48690946641185,0.542464225005383,-0.213929594952427,1.47667884270018,"low","medium","1","3"
"high-intensity forest",43,4557284,2996465,0.510541849429497,0.59774099847195,-0.0863066655257874,0.0245189206887101,-0.183746554471789,-1.43137750147078,-1.34172696201904,-1.01216788170528,0.411350756574927,-1.30195673509003,-1.03085505468402,-0.50835304260651,-1.75042216549812,0.0170361386867334,-0.156681434883965,0.387545889494649,0.110966570345966,-0.0389668225649679,0.182987444760695,1.11000762346696,-0.546184951606417,-0.270081480672305,-1.20226884102142,0.265048882572172,-0.491350874019379,-0.875816178873953,-0.167659962314567,-1.16257509905476,-0.947332029778451,1.08140748444317,1.44318225690616,0.783086579153126,-0.825422147551411,-0.924442192455921,1.52864482045192,1.01866977752246,-0.134890637553409,0.693408020822933,-0.524638917236272,1.30780266804804,1.19526070552214,"high","high","1","4"
"wetland",12,4631284,2996465,1.09116532488913,-0.0193939707290214,0.16048966802648,0.339427428735613,-0.0190496519363983,-1.33828401904999,-0.991890513902087,-1.05396539061329,1.1854224529811,-1.0242268237493,-1.09087367449967,-0.299587655952029,-1.87245300855752,0.0489749707893326,-0.26014784154543,0.504743462042859,0.40895743872224,0.0636236797668175,0.362497937213073,1.42231143244161,-0.574314884066159,-0.291022561890845,0.726150930190966,0.106891430560332,0.924961649802873,1.82224427712021,-0.873556872613289,-0.604679314164118,-0.596246112772989,0.76246500828582,1.08841737494785,-0.863608929224208,-1.78378866441347,-2.2745247161155,-0.724395442119859,-0.915496931700773,-0.237215969318176,-1.61362161270754,1.20403005015832,-0.744766036518475,1.75512468888156,"low","none","0","1"
"high-intensity forest",43,4603284,2991465,-0.305262468152073,0.693213863108048,-0.0803575882629058,0.00267957790936962,-0.156815482437188,-1.26231116215217,-1.05582218989314,-0.96569697283794,0.878193098048164,-1.01598007990332,-1.02538399233763,-0.293388702950044,-1.7535884363785,-0.013174984605835,-0.156450111797675,0.289988596624373,0.0692546465480362,-0.0209591300390648,0.109143963481933,1.08834892018901,-0.65176383816434,-0.0424864384313495,0.108834171865669,-0.204307393292772,-0.571512876947884,-0.0918100098957274,-0.508313483355939,-0.644437530817829,-1.07294172612683,-1.43535615442717,-1.54330759672374,-0.710363015012858,-1.33021168102704,-1.69083761018002,0.363986401947991,0.25461067911404,0.00240254810282759,-0.633225683893114,0.791650256799131,0.582845455795771,1.76349106919468,"high","high","1","4"
"high-intensity forest",43,4190284,2990465,0.421787308256114,-0.214188481933824,0.368350928476553,0.450422839443269,0.275090818829474,-1.28846057156454,-1.66017882517138,-0.668372332220573,-1.41019839210079,-1.57351449780272,-0.769030990340709,-0.730327061363294,-1.23475905948923,-0.109219888000243,-0.0680479441823091,0.0731106263301757,0.490643762123499,0.417422047098789,-0.0784035533879424,1.16537845370365,-0.0087021967545725,-0.569298217989205,-1.21909740663967,0.000423204708985202,-0.329084904596033,2.11188017098886,-0.0746748940379677,0.155546445873678,-1.13279323469803,-1.43535615442717,-1.021068768616,-1.13598336802787,-0.0477371726742764,-0.0919920711039711,-1.13344232068203,-0.586334804266272,1.22731839527336,-1.0277630868406,1.04962940919378,-0.671718979152262,-0.502924965996503,"high","high","1","4"
"forest/shrubs and cropland mosaics",71,5072284,2990465,0.19987378963419,0.297150857022794,-0.0339276834623221,0.181040981290411,-0.31566520683124,-0.550829784748162,-0.306258267167747,-0.534292845571231,0.799441051668339,-0.301447435170935,-0.620175199518381,0.24371471214375,-1.13341901235747,0.160797660560698,-0.41453047100542,0.854536947078539,0.109011501154309,-0.361101115264148,0.665575694092625,1.26523504497312,-0.741065698926055,-0.113289935745973,-1.36325913854901,-1.07807930975992,0.930456794009421,1.51552973646535,0.586978482021988,0.285178631385149,0.804209076983091,1.1970009652965,1.85543196100774,-0.49867832714399,-1.78741031042272,-2.51367899996973,-0.738237041334016,-1.28850163754454,-0.903537965648082,-1.4504185695951,1.34377158727156,-1.11734929233352,1.0341163512326,"low","low","0","2"
"medium-intensity forest",42,5077284,2989465,0.337000951415459,0.942342329212097,-0.0636583150245167,0.14671059239655,-0.341603737398489,-0.489360684425223,-0.229766874587344,-0.514686880907245,0.848088961200711,-0.22323817796718,-0.598250264874705,0.302503431519642,-1.10413157763159,0.160797660560698,-0.422952101292584,0.843715558466159,0.0782153128244671,-0.383220766726103,0.664354139011719,1.23118861262478,-0.755647776760411,0.249196305184094,-0.472833690789255,-0.222768557186595,0.100766094758572,1.14480129027285,1.55317830544263,1.0427678744994,0.826066589191941,1.17982520908243,1.82537058551573,-0.0275920148386594,-1.9714884892302,-2.48590426187714,-0.10188369743297,-0.676788704209562,-0.584908762036791,-0.86149534658058,0.137449109220004,-0.502392436997882,0.834773347044516,"low","medium","1","3"
"high-intensity forest",43,4616284,2988465,0.613436505305819,1.17669063699057,0.0854124411022977,0.2513612967413,-0.0748968466230897,-1.36596102820539,-1.09942584793469,-1.03132923360833,1.03640498546463,-1.08841024253606,-1.08206856573718,-0.347833364075939,-1.85607237931967,-0.013174984605835,-0.290289858614262,0.487729510923242,0.302879338273943,0.032982844035203,0.289752085137435,1.33497372081842,-0.605710962484725,-0.369814061599785,0.0544584058691451,0.0495115686842812,-0.856181247557677,0.779141246317499,0.253721348119421,0.374626930794234,-0.908847442699798,-1.43535615442717,-0.405075850479662,-0.244737664687035,-0.538714106031085,0.197016955663679,0.965996021490708,0.381090368085124,-0.150846553116422,0.236364569984632,-0.556394844924451,0.678947520995322,1.38091602334062,"high","high","1","4"
"forest/shrubs and cropland mosaics",71,5006284,2988465,0.715426967440187,0.670465445374191,-0.467755838456253,-0.39187009937784,-0.573530716332751,-0.120627009649216,0.130109941920365,-0.338561058578978,0.792311655606672,0.140313891320939,-0.344644622672352,0.575780040249251,-0.788197630225464,-0.013174984605835,-0.315776788692337,0.524120173118434,-0.462853124301696,-0.561868973271771,0.326919407827653,0.697062677048949,-0.886032080911262,-0.184670998503582,-0.0670195825504059,-0.268799564421784,-0.686208077477334,0.541670572331804,0.439252788239654,0.270321994780274,0.22132327446735,0.36349252780033,0.506797235840636,0.504159982970474,-1.47923048548081,-2.38664098119391,-0.167134884035358,-0.329693873726361,-0.216600416216455,-0.634116167805887,1.33968296182037,-0.131064260494939,1.6046876018852,"low","low","0","2"
"low-intensity forest",41,5009284,2988465,0.590349906933037,0.678433704782462,-0.5170933030789,-0.459424302637749,-0.600968441164263,-0.29186238715788,-0.0517794507973864,-0.470717975409416,0.835045786771377,-0.027266593906183,-0.484782589559131,0.449812316336128,-0.957875095167513,-0.013174984605835,-0.286160470744366,0.486262988187095,-0.514842327486875,-0.586560031859615,0.305821594562945,0.630067234083099,-0.901456973160012,-0.219842975060069,0.231910007823382,-0.311554733983029,0.0162480109583119,-0.730374654428892,0.41722573344316,-0.334523772168448,0.171594323666445,0.295312141226658,0.48197242832596,-0.364497563050977,-1.66919626552067,-1.76988741848098,-0.64507412331858,-1.02913251303758,0.125260114947089,-1.08658461119445,0.785032584677073,-0.934222600958518,0.289299759498539,"low","low","0","2"
